facility_name,facility_type_code,facility_type,address,city,zip_code,county,latitude,longitude,trauma_center_flag,fips_county_code,is_primary_care,is_hospital,is_emergency_department_proxy,has_valid_coordinates
"SERENE HOSPICE, LLC",HOSPICE,HOSPICE,"20953 DEVONSHIRE ST, SUITE 5",CHATSWORTH,91311,Los Angeles,34.257402,-118.590399,,6037,False,False,False,True
"SERENE PASSAGE HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"8416 LANKERSHIM BLVD, SUITE 202",SUN VALLEY,91352,Los Angeles,34.223265,-118.387575,,6037,False,False,False,True
"SERENE TOUCH HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"13615 VICTORY BLVD, SUITE 216",VAN NUYS,91401,Los Angeles,34.186833,-118.429578,,6037,False,False,False,True
SERENITY ADHC,ADHC,ADULT DAY HEALTH CARE,10638 SEPULVEDA BLVD,MISSION HILLS,91345,Los Angeles,34.263783,-118.4669775,,6037,False,False,False,True
SERENITY AND WELLNESS HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"22543 VENTURA BLVD, SUITE 215",WOODLAND HILLS,91364,Los Angeles,34.16788231,-118.6181161,,6037,False,False,False,True
SERENITY CARE HEALTH GROUP,COMTYC,PRIMARY CARE CLINIC,1930 E ANAHEIM ST,LONG BEACH,90813,Los Angeles,33.78237948,-118.1681218,,6037,True,False,False,True
SERENITY CARE HEALTH GROUP - OWENSMOUTH,COMTYC,PRIMARY CARE CLINIC,6800 OWENSMOUTH AVE,CANOGA PARK,91303,Los Angeles,34.194276,-118.601226,,6037,True,False,False,True
SERENITY CARE HEALTH GROUP- ATLANTIC,COMTYC,PRIMARY CARE CLINIC,780 ATLANTIC AVE,LONG BEACH,90813,Los Angeles,33.7763243,-118.1873587,,6037,True,False,False,True
SERENITY HILLS HOSPICE INC,HOSPICE,HOSPICE,"120 N VICTORY BLVD, SUITE 309",BURBANK,91502,Los Angeles,34.17435599,-118.316561,,6037,False,False,False,True
"SERENITY HOSPICE AND PALLIATIVE CARE, INC.",HOSPICE,HOSPICE,"9017 RESEDA BLVD, SUITE 211",NORTHRIDGE,91324,Los Angeles,34.234155,-118.5364845,,6037,False,False,False,True
SERENITY HOSPICE CARE,HOSPICE,HOSPICE,"1420 N CLAREMONT BLVD, SUITE 104-A",CLAREMONT,91711,Los Angeles,34.10896801,-117.701847,,6037,False,False,False,True
SERENTIY ESSENTIAL THERAPY,OPT/SP,REHABILITATION CLINIC,"12490 FIELDING CIR, #174",PLAYA VISTA,90094,Los Angeles,33.97885368,-118.4117251,,6037,False,False,False,True
SEROV HOME HEALTH LLC,HHA,HOME HEALTH AGENCY,"126 S JACKSON ST, SUITE 200",GLENDALE,91205,Los Angeles,34.145343,-118.2497445,,6037,False,False,False,True
SERRA CLINIC SURGERY CENTER,ASC,SURGICAL CLINIC,9375 SAN FERNANDO RD,SUN VALLEY,91352,Los Angeles,34.239357,-118.394127,,6037,False,False,False,True
SERVE YOU WELL HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,"7324 SEPULVEDA BLVD, SUITE 160",VAN NUYS,91405,Los Angeles,34.203663,-118.4659965,,6037,False,False,False,True
SEVEN ANGELS HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,"225 E BROADWAY, SUITE 315",GLENDALE,91205,Los Angeles,34.14658499,-118.252965,,6037,False,False,False,True
"SEVEN STAR HOME HEALTH CARE, INC",HHA,HOME HEALTH AGENCY,"8001 LAUREL CANYON BLVD, SUITE 208",NORTH HOLLYWOOD,91605,Los Angeles,34.216155,-118.396998,,6037,False,False,False,True
"SEVENTH OCEAN HOME HEALTH, INC",HHA,HOME HEALTH AGENCY,"8953 WOODMAN AVE, SUITE 210",ARLETA,91331,Los Angeles,34.2322492,-118.4409972,,6037,False,False,False,True
"SEVENTH OCEAN HOSPICE CARE, INC",HOSPICE,HOSPICE,"8953 WOODMAN AVE, SUITE 211",PACOIMA,91331,Los Angeles,34.232382,-118.4384925,,6037,False,False,False,True
"SFV HEALTH CENTER, INC.",COMTYC,PRIMARY CARE CLINIC,8426 SUNLAND BLVD,SUN VALLEY,91352,Los Angeles,34.223508,-118.3653045,,6037,True,False,False,True
"SFV HOSPICE CARE, INC.",HOSPICE,HOSPICE,"6368 VAN NUYS BLVD, UNIT B",VAN NUYS,91401,Los Angeles,34.186257,-118.448451,,6037,False,False,False,True
"SGS HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"201 N BRAND BLVD, SUITE 207",GLENDALE,91203,Los Angeles,34.148304,-118.2554685,,6037,False,False,False,True
SGV HOME HEALTH,HHA,HOME HEALTH AGENCY,"817 W BEVERLY BLVD, SUITE 206",MONTEBELLO,90640,Los Angeles,34.017165,-118.1069595,,6037,False,False,False,True
"SH ESCALATE ENTERPRISE, INC.",CLHF,CONGREGATE LIVING HEALTH FACILITY,2722 S WESTERN AVE,LOS ANGELES,90018,Los Angeles,34.030161,-118.3086675,,6037,False,False,False,True
"SHA HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"1915 W GLENOAKS BLVD, SUITE 202",GLENDALE,91201,Los Angeles,34.174575,-118.2939345,,6037,False,False,False,True
"SHADOW HILLS HOME HEALTH, INC",HHA,HOME HEALTH AGENCY,"11109 SHELDON ST, UNIT 103",SUN VALLEY,91352,Los Angeles,34.254297,-118.373391,,6037,False,False,False,True
"SHAHEN HEALTH SERVICES, INC.",HHA,HOME HEALTH AGENCY,"1800 BROADVIEW DR, SUITE 262-C",GLENDALE,91208,Los Angeles,34.20417046,-118.2276593,,6037,False,False,False,True
"SHAID HOSPICE, INC.",HOSPICE,HOSPICE,"12501 CHANDLER BLVD, SUITE 103",VALLEY VILLAGE,91607,Los Angeles,34.16886,-118.4055975,,6037,False,False,False,True
"SHAMROCK HOSPICE, INC.",HOSPICE,HOSPICE,"18455 BURBANK BLVD, SUITE 307",TARZANA,91356,Los Angeles,34.172586,-118.535427,,6037,False,False,False,True
SHANT HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,6033 WOODMAN AVE,VAN NUYS,91401,Los Angeles,34.180488,-118.4314455,,6037,False,False,False,True
SHAPIRA & STEIN HOME HEALTHCARE AGENCY,HHA,HOME HEALTH AGENCY,"4116 W MAGNOLIA BLVD, SUITE 207",BURBANK,91505,Los Angeles,34.16631176,-118.3514297,,6037,False,False,False,True
"SHARE THE CARE HOSPICE, INC.",HOSPICE,HOSPICE,"14545 FRIAR ST, SUITE 180",VAN NUYS,91411,Los Angeles,34.185816,-118.4503365,,6037,False,False,False,True
SHARING CARE HOSPICE,HOSPICE,HOSPICE,"121 W LEXINGTON DR, SUITE 202",GLENDALE,91203,Los Angeles,34.15196298,-118.255487,,6037,False,False,False,True
SHARON CARE CENTER,SNF,SKILLED NURSING FACILITY,8167 W 3RD ST,LOS ANGELES,90048,Los Angeles,34.072497,-118.367523,,6037,False,False,False,True
"SHARP CORNER HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"7590 N GLENOAKS BLVD, SUITE 109",BURBANK,91504,Los Angeles,34.208946,-118.343763,,6037,False,False,False,True
SHARP HOMECARE,HHA,HOME HEALTH AGENCY,"14545 FRIAR ST, SUITE 389",VAN NUYS,91411,Los Angeles,34.185816,-118.4503365,,6037,False,False,False,True
SHEKINAH HOME HEALTH INC.,HHA,HOME HEALTH AGENCY,"21151 S WESTERN AVE, SUITE 279",TORRANCE,90501,Los Angeles,33.836994,-118.3100085,,6037,False,False,False,True
"SHELDON HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"14640 VICTORY BLVD, SUITE 204B",VAN NUYS,91411,Los Angeles,34.186446,-118.45224,,6037,False,False,False,True
SHELDON HOSPICE,HOSPICE,HOSPICE,"19531 VENTURA BLVD, SUITE 10",TARZANA,91356,Los Angeles,34.1728621,-118.5591211,,6037,False,False,False,True
"SHELTERING ARMS HOSPICE CARE, INC",HOSPICE,HOSPICE,"12444 VICTORY BLVD, SUITE 308",NORTH HOLLYWOOD,91606,Los Angeles,34.186446,-118.40454,,6037,False,False,False,True
SHEPHERD HOSPICE INC.,HOSPICE,HOSPICE,"14827 VENTURA BLVD, SUITE 226",SHERMAN OAKS,91403,Los Angeles,34.15248,-118.4562315,,6037,False,False,False,True
SHERMAN OAKS AMBULATORY SURGERY CENTER,ASC,SURGICAL CLINIC,"4940 VAN NUYS BLVD, SUITE 103",SHERMAN OAKS,91403,Los Angeles,34.16059098,-118.448371,,6037,False,False,False,True
SHERMAN OAKS HEALTH & REHABILITATION CENTER,SNF,SKILLED NURSING FACILITY,14401 HUSTON ST,SHERMAN OAKS,91423,Los Angeles,34.159923,-118.446678,,6037,False,False,False,True
SHERMAN OAKS HOSPITAL,GACH,GENERAL ACUTE CARE HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,91403,Los Angeles,34.160256,-118.4488965,,6037,False,True,True,True
"SHERMAN OAKS HOSPITAL AND HEALTH CENTER, D/P APH",APH,ACUTE PSYCHIATRIC HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,91403,Los Angeles,34.160256,-118.4488965,,6037,False,True,False,True
SHERMAN OAKS SURGERY CENTER,ASC,SURGICAL CLINIC,"5170 SEPULVEDA BLVD, SUITE 140",SHERMAN OAKS,91403,Los Angeles,34.164612,-118.46592,,6037,False,False,False,True
SHERMAN VILLAGE HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,12750 RIVERSIDE DR,VALLEY VILLAGE,91607,Los Angeles,34.157277,-118.411245,,6037,False,False,False,True
SHERMAN WAY ADULT DAY HEALTH CARE CENTER,ADHC,ADULT DAY HEALTH CARE,18301 SHERMAN WAY,RESEDA,91335,Los Angeles,34.201296,-118.5319305,,6037,False,False,False,True
SHERMAN WAY SURGICAL CENTER,ASC,SURGICAL CLINIC,"18909 SHERMAN WAY, SUITE 100",RESEDA,91335,Los Angeles,34.201269,-118.5452235,,6037,False,False,False,True
"SHIELD HOSPICE & PALLIATIVE CARE, INC",HOSPICE,HOSPICE,"6320 VAN NUYS BLVD, SUITE 303",VAN NUYS,91401,Los Angeles,34.185339,-118.4484825,,6037,False,False,False,True
"SHINE CARE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"22048 SHERMAN WAY, SUITE 216",CANOGA PARK,91303,Los Angeles,34.20072198,-118.60776,,6037,False,False,False,True
SHINING GRACE HOME HEALTH INC.,HHA,HOME HEALTH AGENCY,"10545 BURBANK BLVD, SUITE 141",NORTH HOLLYWOOD,91601,Los Angeles,34.172298,-118.360845,,6037,False,False,False,True
SHINING STAR ADHC INC,ADHC,ADULT DAY HEALTH CARE,1800 COLORADO BLVD,LOS ANGELES,90041,Los Angeles,34.13900955,-118.2065791,,6037,False,False,False,True
SHIRAZ ADULT DAY HEALTH CARE CENTER,ADHC,ADULT DAY HEALTH CARE,6907 LANKERSHIM BLVD,NORTH HOLLYWOOD,91605,Los Angeles,34.196022,-118.3879845,,6037,False,False,False,True
"SHORE LINE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"10640 SEPULVEDA BLVD, UNIT 1",MISSION HILLS,91345,Los Angeles,34.26369998,-118.4672302,,6037,False,False,False,True
SHORELINE HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,4029 E ANAHEIM ST,LONG BEACH,90804,Los Angeles,33.783057,-118.1447775,,6037,False,False,False,True
"SHORELINE HOSPICE, INC.",HOSPICE,HOSPICE,"14402 HAYNES ST, SUITE 207",VAN NUYS,91401,Los Angeles,34.189497,-118.4467095,,6037,False,False,False,True
SHORELINE SURGERY CENTER LLC,ASC,SURGICAL CLINIC,"4300 LONG BEACH BLVD, SUITE 150",LONG BEACH,90807,Los Angeles,33.836526,-118.1892105,,6037,False,False,False,True
SHRINERS FOR CHILDREN AMBULATORY SURGICAL CENTER,ASC/SURGC,SURGICAL CLINIC,"909 S FAIR OAKS AVE, SUITE 200",PASADENA,91105,Los Angeles,34.130475,-118.150857,,6037,False,False,False,True
SHRINERS FOR CHILDREN PRIMARY CARE CLINIC,COMTYC,PRIMARY CARE CLINIC,"909 S FAIR OAKS AVE, SUITE 100",PASADENA,91105,Los Angeles,34.130475,-118.150857,,6037,True,False,False,True
SHRINERS FOR CHILDREN REHAB CLINIC,COMTYC,PRIMARY CARE CLINIC,"909 S FAIR OAKS AVE, SUITE 201",PASADENA,91105,Los Angeles,34.130475,-118.150857,,6037,True,False,False,True
SIERRA HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,17718 SIERRA HWY,CANYON COUNTRY,91351,Los Angeles,34.42857463,-118.4453138,,6037,False,False,False,True
"SIERRA HOME HEALTH CARE SERVICES, INC.",HHA,HOME HEALTH AGENCY,"2064 MARENGO ST, #400",LOS ANGELES,90033,Los Angeles,34.05585001,-118.206511,,6037,False,False,False,True
"SIERRA HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"4444 W RIVERSIDE DR, SUITE 207",BURBANK,91505,Los Angeles,34.1520043,-118.35099,,6037,False,False,False,True
"SIERRA HOSPICE CARE, INC.",HOSPICE,HOSPICE,222 N HARVARD BLVD,LOS ANGELES,90004,Los Angeles,34.076007,-118.3039785,,6037,False,False,False,True
SIERRA VIEW CARE CENTER,SNF,SKILLED NURSING FACILITY,14318 OHIO ST,BALDWIN PARK,91706,Los Angeles,34.094457,-117.9624735,,6037,False,False,False,True
"SIGMA HEALTH CARE MANAGEMENT, INC.",HHA,HOME HEALTH AGENCY,"620 W ROUTE 66, UNIT 106",GLENDORA,91740,Los Angeles,34.12859693,-117.8755695,,6037,False,False,False,True
"SIGMA HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"805 E BROADWAY, SUITE G",GLENDALE,91205,Los Angeles,34.146594,-118.2453435,,6037,False,False,False,True
"SIGMA HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"18425 BURBANK BLVD, SUITE 605",TARZANA,91356,Los Angeles,34.17218746,-118.5345137,,6037,False,False,False,True
SIGNAL HILL HOSPICE & PALLIATIVE LLC,HOSPICE,HOSPICE,"2525 CHERRY AVE, SUITE 310",SIGNAL HILL,90755,Los Angeles,33.80311853,-118.1677489,,6037,False,False,False,True
"SIGNATURE HEALTHCARE, INC.",HHA,HOME HEALTH AGENCY,"1770 N HIGHLAND AVE, SUITE G",LOS ANGELES,90028,Los Angeles,34.103394,-118.338318,,6037,False,False,False,True
"SIGNATURE HOME HEALTH CARE SERVICES, INC.",HHA,HOME HEALTH AGENCY,"1710 HILLHURST AVENUE, SUITE 202",LOS ANGELES,90027,Los Angeles,34.10210973,-118.28737,,6037,False,False,False,True
"SIGNATURE HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"9595 WILSHIRE BLVD, SUITE 205",BEVERLY HILLS,90212,Los Angeles,34.06761501,-118.402618,,6037,False,False,False,True
"SIGNATURE HOSPICE, INC.",HOSPICE,HOSPICE,"11712 MOORPARK ST, SUITE 202B",STUDIO CITY,91604,Los Angeles,34.150212,-118.3881645,,6037,False,False,False,True
SIGNATURE NURSING CARE SERVICES INC,HOSPICE,HOSPICE,"4425 W RIVERSIDE DR, SUITE 201A",BURBANK,91505,Los Angeles,34.152516,-118.349118,,6037,False,False,False,True
"SIGNIFICANT HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,912 S VICTORY BLVD,BURBANK,91502,Los Angeles,34.167366,-118.308321,,6037,False,False,False,True
"SIGNIFICANT HOSPICE CARE, INC.",HOSPICE,HOSPICE,"1220 W GLENOAKS BLVD, SUITE 203",GLENDALE,91201,Los Angeles,34.165386,-118.282302,,6037,False,False,False,True
"SILA-V HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"23236 LYONS AVE, SUITE 222",NEWHALL,91321,Los Angeles,34.379307,-118.539036,,6037,False,False,False,True
SILENT HOME HEALTH INC.,HHA,HOME HEALTH AGENCY,"12520 MAGNOLIA BLVD, SUITE 212",VALLEY VILLAGE,91607,Los Angeles,34.164592,-118.406107,,6037,False,False,False,True
"SILVER AGE HOME CARE, INC.",HHA,HOME HEALTH AGENCY,"10324 BALBOA BLVD, SUITE 202",GRANADA HILLS,91344,Los Angeles,34.258307,-118.50192,,6037,False,False,False,True
"SILVER AGE HOME HEALTH CARE AGENCY, INC.",HHA,HOME HEALTH AGENCY,520 S LA FAYETTE PARK PL,LOS ANGELES,90057,Los Angeles,34.063758,-118.28241,,6037,False,False,False,True
"SILVER CARE, INC.",CLHF,CONGREGATE LIVING HEALTH FACILITY,23635 COLLINS ST,WOODLAND HILLS,91367,Los Angeles,34.174053,-118.642032,,6037,False,False,False,True
SILVER CITY HOSPICE AND PALLIATIVE CARE,HOSPICE,HOSPICE,"121 S GLENOAKS BLVD, SUITE 1-A",BURBANK,91502,Los Angeles,34.182738,-118.306053,,6037,False,False,False,True
"SILVER HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"122 W SIERRA MADRE BLVD, SUITE G",SIERRA MADRE,91024,Los Angeles,34.16182076,-118.0553537,,6037,False,False,False,True
SILVER LAKE ADULT DAY HEALTH CARE CENTER,ADHC,ADULT DAY HEALTH CARE,3339 W TEMPLE ST,LOS ANGELES,90026,Los Angeles,34.076322,-118.28268,,6037,False,False,False,True
SILVER LAKE DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,2723 W TEMPLE ST,LOS ANGELES,90026,Los Angeles,34.073316,-118.276335,,6037,False,False,False,True
"SILVER LAKE HH, INC.",HHA,HOME HEALTH AGENCY,"807 E WILSON AVE, SUITE 2",GLENDALE,91206,Los Angeles,34.14834,-118.2452985,,6037,False,False,False,True
SILVER LINE HEALTH SERVICES,HHA,HOME HEALTH AGENCY,"18039 CRENSHAW BLVD, SUITE 303",TORRANCE,90504,Los Angeles,33.866757,-118.326726,,6037,False,False,False,True
SILVER LINING HOME HEALTH CARE SERVICES,HHA,HOME HEALTH AGENCY,"370 CRENSHAW BLVD, SUITE E202M",TORRANCE,90503,Los Angeles,33.845481,-118.327815,,6037,False,False,False,True
"SILVER LINING HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"353 E ANGELENO AVE, SUITE #A",BURBANK,91502,Los Angeles,34.18219601,-118.306017,,6037,False,False,False,True
"SILVER PALM HOSPICE, INC.",HOSPICE,HOSPICE,"10600 SEPULVEDA BLVD, SUITE 101",MISSION HILLS,91345,Los Angeles,34.263032,-118.466779,,6037,False,False,False,True
"SILVER SKY HOSPICE, INC.",HOSPICE,HOSPICE,"20121 VENTURA BLVD, SUITE 309",WOODLAND HILLS,91364,Los Angeles,34.17093898,-118.571972,,6037,False,False,False,True
"SILVER STAR HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"3171 LOS FELIZ BLVD, SUITE 200 E & F",LOS ANGELES,90039,Los Angeles,34.123869,-118.2682755,,6037,False,False,False,True
SILVER STONE HOSPICE INC,HOSPICE,HOSPICE,"620 W ROUTE 66, SUITE 208",GLENDORA,91740,Los Angeles,34.12859693,-117.8755695,,6037,False,False,False,True
SILVER STRAND CARE ADULT DAY HEALTH CARE CENTER,ADHC,ADULT DAY HEALTH CARE,6464 VESPER AVE,VAN NUYS,91411,Los Angeles,34.188066,-118.450773,,6037,False,False,False,True
SILVER WING HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,"14545 FRIAR ST, SUITE 199-3",VAN NUYS,91411,Los Angeles,34.185816,-118.4503365,,6037,False,False,False,True
SILVER WISDOM ADULT DAY HEALTH CARE CENTER,ADHC,ADULT DAY HEALTH CARE,"1714 IVAR AVE, SUITE A",LOS ANGELES,90028,Los Angeles,34.102404,-118.3278015,,6037,False,False,False,True
"SILVER YEARS HEALTHCARE, INC.",HOSPICE,HOSPICE,"6930 OWENSMOUTH AVE, SUITE 201",CANOGA PARK,91303,Los Angeles,34.196553,-118.6012755,,6037,False,False,False,True
SILVERADO HOSPICE - LOS ANGELES,HOSPICE,HOSPICE,"15821 VENTURA BLVD, SUITE 515",ENCINO,91436,Los Angeles,34.156035,-118.47816,,6037,False,False,False,True
"SILVERLAKE BEST CARE, INC.",HHA,HOME HEALTH AGENCY,"1010 N CENTRAL AVE, UNIT 480",GLENDALE,91202,Los Angeles,34.160031,-118.256832,,6037,False,False,False,True
"SILVERLAKE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"2816 ROWENA AVE, SUITE 2",LOS ANGELES,90039,Los Angeles,34.107471,-118.265184,,6037,False,False,False,True
"SILVERLAKE TOTAL CARE, INC.",HHA,HOME HEALTH AGENCY,"2252 BEVERLY BLVD, SUITE 207",LOS ANGELES,90057,Los Angeles,34.067565,-118.272942,,6037,False,False,False,True
"SIMPLE CHOICE HOSPICE, INC.",HOSPICE,HOSPICE,"15720 VENTURA BLVD, SUITE 106",ENCINO,91436,Los Angeles,34.155045,-118.475622,,6037,False,False,False,True
"SIMPLE HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"761 E GREEN ST, SUITE 7",PASADENA,91101,Los Angeles,34.144731,-118.134693,,6037,False,False,False,True
"SIMPLE SOUL HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"14531 HAMLIN ST, SUITE 290",VAN NUYS,91411,Los Angeles,34.188849,-118.449882,,6037,False,False,False,True
"SIMPLE TOUCH HOME HEALTH CARE, INC",HHA,HOME HEALTH AGENCY,"5250 SANTA MONICA BLVD, SUITE 211",LOS ANGELES,90029,Los Angeles,34.090659,-118.304964,,6037,False,False,False,True
SINAI ADULT DAY HEALTH CARE,ADHC,ADULT DAY HEALTH CARE,1772-1776 S ROBERTSON BLVD.,LOS ANGELES,90035,Los Angeles,34.0473399,-118.3858107,,6037,False,False,False,True
"SINCLAIR HOME HEALTH SERVICES, INC.",HHA,HOME HEALTH AGENCY,"800 S VICTORY BLVD, SUITE 107",BURBANK,91502,Los Angeles,34.16832211,-118.3094748,,6037,False,False,False,True
"SIRIUS HOME HEALTH SERVICES, INC.",HHA,HOME HEALTH AGENCY,"8215 VAN NUYS BLVD, SUITE 318",PANORAMA CITY,91402,Los Angeles,34.220367,-118.448964,,6037,False,False,False,True
SIRIUS HOSPICE CARE SERVICES INC,HOSPICE,HOSPICE,"6819 SEPULVEDA BLVD, SUITE 212B",VAN NUYS,91405,Los Angeles,34.194447,-118.466397,,6037,False,False,False,True
"SIRIUS HOSPICE, INC.",HOSPICE,HOSPICE,"14547 TITUS ST, SUITE 108",PANORAMA CITY,91402,Los Angeles,34.220043,-118.4504265,,6037,False,False,False,True
SIX HARMONY HOME HEALTH CARE INC.,HHA,HOME HEALTH AGENCY,"7324 SEPULVEDA BLVD, SUITE 180",VAN NUYS,91405,Los Angeles,34.203663,-118.4659965,,6037,False,False,False,True
"SK HOSPICE CARE, INC.",HOSPICE,HOSPICE,"8925 SEPULVEDA BLVD, SUITE 200B",NORTH HILLS,91343,Los Angeles,34.232634,-118.467891,,6037,False,False,False,True
SKILLED A1 HOME HEALTH INC.,HHA,HOME HEALTH AGENCY,"4250 PENNSYLVANIA AVE, UNIT 102",LA CRESCENTA,91214,Los Angeles,34.224183,-118.248372,,6037,False,False,False,True
"SKILLED HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"8141 2ND ST, SUITE 208A",DOWNEY,90241,Los Angeles,33.94246901,-118.134705,,6037,False,False,False,True
SKILLED SERVICES HOME HEALTH,HHA,HOME HEALTH AGENCY,"17200 VENTURA BLVD, SUITE #128",ENCINO,91316,Los Angeles,34.160346,-118.5076935,,6037,False,False,False,True
SKY CARE HOME HEALTH,HHA,HOME HEALTH AGENCY,"5250 LANKERSHIM BLVD, SUITE 538",NORTH HOLLYWOOD,91601,Los Angeles,34.16622704,-118.3753715,,6037,False,False,False,True
"SKY HEALTH CARE MANAGEMENT, INC",HHA,HOME HEALTH AGENCY,"20832 ROSCOE BLVD, SUITE 211",WINNETKA,91306,Los Angeles,34.21990186,-118.5876614,,6037,False,False,False,True
"SKY HOME HEALTHCARE, INC.",HHA,HOME HEALTH AGENCY,"11755 VICTORY BLVD, SUITE 270",NORTH HOLLYWOOD,91606,Los Angeles,34.186842,-118.3897845,,6037,False,False,False,True
"SKYCARE HOSPICE, INC.",HOSPICE,HOSPICE,"8138 FOOTHILL BLVD, SUITE 250",SUNLAND,91040,Los Angeles,34.25894398,-118.310661,,6037,False,False,False,True
"SKYE HEALTHCARE SERVICES, INC.",HOSPICE,HOSPICE,"1217 BUENA VISTA ST, SUITE 103-C",DUARTE,91010,Los Angeles,34.069113,-118.0708335,,6037,False,False,False,True
SKYE HOME HEALTH,HHA,HOME HEALTH AGENCY,"1217 BUENA VISTA ST, SUITE 103B",DUARTE,91010,Los Angeles,34.13904798,-117.977908,,6037,False,False,False,True
"SKYHILL HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"2115 W MAGNOLIA BLVD, UNIT 102",BURBANK,91506,Los Angeles,34.17337799,-118.331375,,6037,False,False,False,True
"SKYLAR HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"15450 VENTURA BLVD, UNIT 201",SHERMAN OAKS,91403,Los Angeles,34.154334,-118.470438,,6037,False,False,False,True
"SKYLAR HOSPICE CARE, INC",HOSPICE,HOSPICE,"15450 VENTURA BLVD, SUITE 104",SHERMAN OAKS,91403,Los Angeles,34.15422702,-118.470371,,6037,False,False,False,True
"SKYLIGHT HOSPICE, INC.",HOSPICE,HOSPICE,"715 N CENTRAL AVE, SUITE 212",GLENDALE,91203,Los Angeles,34.156935,-118.258362,,6037,False,False,False,True
SKYLINE HEALTHCARE CENTER-LOS ANGELES,SNF,SKILLED NURSING FACILITY,3032 ROWENA AVE,LOS ANGELES,90039,Los Angeles,34.108821,-118.270638,,6037,False,False,False,True
"SKYLINE HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"14540 VICTORY BLVD, SUITE 208",VAN NUYS,91411,Los Angeles,34.186401,-118.4501385,,6037,False,False,False,True
"SKYLINE HOSPICE CARE, INC",HOSPICE,HOSPICE,"14349 VICTORY BLVD, SUITE 105",VAN NUYS,91401,Los Angeles,34.186977,-118.446021,,6037,False,False,False,True
SKYLINE SURGERY CENTER LLC,ASC,SURGICAL CLINIC,"25425 ORCHARD VILLAGE RD, SUITE 280A",VALENCIA,91355,Los Angeles,34.39018298,-118.5482015,,6037,False,False,False,True
"SKYPARK SURGERY CENTER, LLC",ASC,SURGICAL CLINIC,"23441 MADISON ST, SUITE 115",TORRANCE,90505,Los Angeles,33.812388,-118.3483665,,6037,False,False,False,True
"SKYTEAM HOSPICE, INC",HOSPICE,HOSPICE,"401 N BRAND BLVD, SUITE 236",GLENDALE,91203,Los Angeles,34.15178144,-118.2551794,,6037,False,False,False,True
"SLL HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"14545 FRIAR ST, SUITE 202I",VAN NUYS,91411,Los Angeles,34.185816,-118.4503365,,6037,False,False,False,True
SLL HOSPICE CARE INC,HOSPICE,HOSPICE,"12444 VICTORY BLVD, SUITE 200",NORTH HOLLYWOOD,91606,Los Angeles,34.18636801,-118.404355,,6037,False,False,False,True
"SLS HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,7615 LOUISE AVE,NORTHRIDGE,91325,Los Angeles,34.208946,-118.510209,,6037,False,False,False,True
"SM GLORY HOSPICE, INC.",HOSPICE,HOSPICE,"14540 VICTORY BLVD, SUITE 231",VAN NUYS,91411,Los Angeles,34.186446,-118.4502465,,6037,False,False,False,True
"SMART CHOICE HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"2701 W ALAMEDA AVE, SUITE 302",BURBANK,91505,Los Angeles,34.157798,-118.330508,,6037,False,False,False,True
